Rank,Player_ID,Name,Nationality,Birth_Year,Play_Hand,Backhand,is_ghost
337.0,800659919,Balthazar Orsanic,ARG,2008.0,Right Handed,Double Handed Backhand,False
338.0,800695229,Lucas Castan Moscatto,BRA,2009.0,Unknown,Unknown,False
339.0,800573486,Krystof Kominek,CZE,2008.0,Right Handed,Double Handed Backhand,False
340.0,800652931,ALEXEY ILIN,RUS,2010.0,Unknown,Unknown,False
341.0,800680467,Xin Zhou,CHN,2008.0,Unknown,Unknown,False
342.0,800559153,Damir Duisengazin,KAZ,2008.0,Right Handed,Unknown,False
343.0,800665745,Luka Ceramilac,SRB,2009.0,Unknown,Unknown,False
344.0,800643315,Orhan Alp Akyol,TUR,2009.0,Right Handed,Unknown,False
345.0,800678627,Jayden Summers,RSA,2008.0,Right Handed,Double Handed Both Sides,False
346.0,800708152,Daniel Brink,IRL,2010.0,Unknown,Unknown,False
347.0,800718607,SEHUN PARK,AUS,2010.0,Right Handed,Double Handed Backhand,False
348.0,800624793,Adrian Oltean Achacollo,ESP,2008.0,Right Handed,Double Handed Backhand,False
349.0,800640458,Evgenii Kafelnikov,RUS,2010.0,Right Handed,Double Handed Backhand,False
350.0,800598049,Alex Lap Hang Hui,HKG,2009.0,Unknown,Unknown,False
351.0,800660842,Jost Pecovnik,SLO,2008.0,Unknown,Unknown,False
352.0,800742090,Mingwei Qiu,CHN,2009.0,Unknown,Unknown,False
353.0,800668605,Alex Mirrington,GBR,2009.0,Unknown,Unknown,False
354.0,800576611,Jaron Held,GER,2008.0,Unknown,Unknown,False
355.0,800627084,Jules Rimbaud,FRA,2009.0,Unknown,Unknown,False
356.0,800625534,Clement Hemery,FRA,2009.0,Unknown,Unknown,False
357.0,800575770,Yannis Batsabaken,FRA,2008.0,Right Handed,Double Handed Backhand,False
358.0,800660335,Pavel JR Joromsky,RUS,2010.0,Unknown,Unknown,False
359.0,800595389,Andrii Borodatiuk,UKR,2008.0,Unknown,Unknown,False
360.0,800707748,Dan Milburn,NZL,2008.0,Unknown,Unknown,False
361.0,800674576,Rodion Traigel,KAZ,2010.0,Right Handed,Double Handed Backhand,False
362.0,800657138,Arman Dubreuil,FRA,2010.0,Unknown,Unknown,False
363.0,800704256,Teodor Davidov,USA,2010.0,Unknown,Unknown,False
364.0,800599918,Nand Vandepoele,BEL,2008.0,Unknown,Unknown,False
365.0,800639390,Vincent Fletcher,GBR,2009.0,Unknown,Unknown,False
366.0,800709862,Dharma Pantaratorn,THA,2010.0,Unknown,Unknown,False
367.0,800710317,Makhmudbek Beknazarov,UZB,2010.0,Right Handed,Double Handed Both Sides,False
368.0,800623299,Akhmadjon Toshmukhamedov,UZB,2008.0,Right Handed,Double Handed Both Sides,False
369.0,800585584,Sion Ji,KOR,2008.0,Unknown,Unknown,False
370.0,800672512,Samuel Pelletier,CAN,2009.0,Right Handed,Double Handed Backhand,False
371.0,800693132,Aziz Missaoui,TUN,2008.0,Unknown,Unknown,False
372.0,800632385,Paul Hjorteland,NOR,2009.0,Right Handed,Double Handed Backhand,False
373.0,800621787,Kristian Vukovic,FRA,2009.0,Right Handed,Double Handed Backhand,False
374.0,800668525,SungMin Lee,KOR,2009.0,Unknown,Unknown,False
375.0,800807255,Rafael Augusto Garcia Finetto,BRA,2008.0,Unknown,Unknown,False
376.0,800630024,Lucas Martin Velasco,COL,2008.0,Unknown,Unknown,False
377.0,800705298,Alejandro Pena,COL,2008.0,Unknown,Unknown,False
378.0,800752669,Platon Tsarenko,UKR,2008.0,Right Handed,Double Handed Backhand,False
379.0,800673094,Josef Lebis,CZE,2008.0,Right Handed,Double Handed Backhand,False
380.0,800737788,Bruno Rodrigues,BRA,2008.0,Unknown,Unknown,False
381.0,800655582,Ricardo sebastian ramos vargas,PER,2009.0,Unknown,Unknown,False
382.0,800727016,Ruochen Gao,CHN,2009.0,Unknown,Unknown,False
383.0,800721431,Owen  Guistwite,USA,2008.0,Unknown,Unknown,False
384.0,800688338,Love Nyqvist,SWE,2008.0,Unknown,Unknown,False
385.0,800670012,Leonardo Suarez,BOL,2008.0,Unknown,Unknown,False
386.0,800624235,Tanussh Ghildyal,IND,2008.0,Right Handed,Double Handed Backhand,False
387.0,800742444,Victor Pignaton,BRA,2010.0,Unknown,Unknown,False
388.0,800646430,Nicolas Fays,BEL,2008.0,Right Handed,Double Handed Backhand,False
389.0,800599012,Alkis Michalakopoulos,GRE,2009.0,Unknown,Unknown,False
390.0,800736018,Colter Amey,USA,2009.0,Unknown,Unknown,False
391.0,800625149,Nicolai Eie Worren,NOR,2008.0,Unknown,Unknown,False
392.0,800592868,Constantin Neubauer,AUT,2008.0,Right Handed,Double Handed Both Sides,False
393.0,800668264,Panagiotis-Gerasimos Grammatikakis,GRE,2008.0,Right Handed,Double Handed Backhand,False
394.0,800660682,Dev Vipul Patel,IND,2009.0,Right Handed,Double Handed Backhand,False
395.0,800593318,Mattia Aiassa,SRB,2008.0,Left Handed,Unknown,False
396.0,800692775,Sebastian Bielen,USA,2008.0,Unknown,Unknown,False
397.0,800597356,Oliver Page,GBR,2008.0,Unknown,Unknown,False
398.0,800632383,Roman Kulpin,RUS,2009.0,Unknown,Unknown,False
399.0,800593314,Artem Semenov,RUS,2009.0,Right Handed,Double Handed Backhand,False
400.0,800647689,Mats Egbring,GER,2008.0,Unknown,Unknown,False
401.0,800598581,Gyeom Do,KOR,2008.0,Right Handed,Double Handed Backhand,False
402.0,800695748,Ander Gomez Salas Villegas,MEX,2009.0,Unknown,Unknown,False
403.0,800739119,Zichen Shao,CHN,2008.0,Unknown,Unknown,False
404.0,800586051,Filip Ladman,CZE,2009.0,Unknown,Unknown,False
405.0,800708776,ADITYA MOR,IND,2008.0,Right Handed,Double Handed Backhand,False
406.0,800659883,Nicolas Dagda Mireles,MEX,2008.0,Right Handed,Double Handed Backhand,False
407.0,800593047,Cezar Stefan Bentzel,ROU,2008.0,Right Handed,Double Handed Backhand,False
408.0,800680306,Heaton Pann,AUS,2010.0,Unknown,Unknown,False
409.0,800660621,Louis Mouffe,BEL,2009.0,Unknown,Unknown,False
410.0,800738751,Hongjin Qi,CHN,2010.0,Unknown,Unknown,False
411.0,800642824,Oliver Andre Solis Encinas,BOL,2009.0,Unknown,Unknown,False
412.0,800799267,Yashwin Krishnakumar,USA,2008.0,Unknown,Unknown,False
413.0,800589826,Lorenzo De Vizia,ITA,2008.0,Unknown,Unknown,False
414.0,800732116,Mingrui Shi,CHN,2009.0,Unknown,Unknown,False
415.0,800711438,DEMIAN AGUSTIN LUNA,ARG,2010.0,Unknown,Unknown,False
416.0,800717269,Nicolas Pedraza,USA,2009.0,Unknown,Unknown,False
417.0,800598778,Archie Gray,GBR,2008.0,Right Handed,Double Handed Backhand,False
418.0,800670249,Lourenco Silva E Costa,POR,2009.0,Right Handed,Double Handed Backhand,False
419.0,800777511,Michal Pielat,POL,2009.0,Unknown,Unknown,False
420.0,800692700,Harold Ronaldo Andre Cotom Hidalgo,GUA,2009.0,Unknown,Unknown,False
421.0,800680955,Eaden-Zack Harron,USA,2008.0,Unknown,Unknown,False
422.0,800675433,Jorge Martinez Vasquez,ESP,2009.0,Unknown,Unknown,False
423.0,800718989,Niccolo Magagnin,ITA,2009.0,Unknown,Unknown,False
424.0,800603811,Phopthum Sriwong,THA,2008.0,Right Handed,Double Handed Backhand,False
425.0,800660826,Lasse Bohr,GER,2009.0,Unknown,Unknown,False
426.0,800597524,Raul Clarijs,NED,2008.0,Right Handed,Double Handed Both Sides,False
427.0,800631911,Mansur Sainov,KAZ,2009.0,Unknown,Unknown,False
428.0,800590604,Arsenii Lesniak,RUS,2008.0,Unknown,Unknown,False
429.0,800705952,Connor McEvoy,AUS,2009.0,Right Handed,Double Handed Backhand,False
430.0,800661541,Danila Kvasov,UZB,2008.0,Unknown,Unknown,False
431.0,800646380,Abdelaziz Guennouni,MAR,2009.0,Unknown,Unknown,False
432.0,800636613,Carl Filip Bak Weller,DEN,2009.0,Unknown,Unknown,False
433.0,800595180,Stefan Ilie Bogdan Petre,ROU,2008.0,Right Handed,Double Handed Backhand,False
434.0,800654547,Fabio Zavalaga Uculmana,PER,2009.0,Unknown,Unknown,False
435.0,800771874,Maximus Muller,SWE,2008.0,Right Handed,Double Handed Backhand,False
436.0,800588272,Jesse Clarkson,GBR,2008.0,Unknown,Unknown,False
437.0,800748774,Simon Hayal,USA,2009.0,Unknown,Unknown,False
438.0,800754775,TING-HO YANG,TPE,2009.0,Unknown,Unknown,False
439.0,800627137,Yuta Amano,JPN,2009.0,Unknown,Unknown,False
440.0,800733684,Jian Huang,CHN,2008.0,Right Handed,Double Handed Backhand,False
441.0,800638434,Eriks Valeinis,LAT,2009.0,Left Handed,Double Handed Backhand,False
442.0,800630490,TOMAS LAGARDE,FRA,2009.0,Unknown,Unknown,False
443.0,800700749,Cristobal Plasencia Robles,MEX,2009.0,Left Handed,Double Handed Both Sides,False
444.0,800736817,Nadir Mirza,PAK,2008.0,Unknown,Unknown,False
445.0,800675182,Ansar Niyetkaliyev,KAZ,2010.0,Unknown,Unknown,False
446.0,800665720,Mao Tazuru,JPN,2009.0,Right Handed,Double Handed Backhand,False
447.0,800580975,Saveli Razanau,BLR,2008.0,Unknown,Unknown,False
448.0,800758943,Daisuke Hashimoto,JPN,2010.0,Right Handed,Double Handed Backhand,False
449.0,800688517,Loic Massotte,CAN,2008.0,Unknown,Unknown,False
450.0,800715160,Samy IRAQI,MAR,2010.0,Unknown,Unknown,False
451.0,800753060,Matias Quintero Tobon,COL,2009.0,Unknown,Unknown,False
452.0,800695975,Sava Grozdev,BEL,2010.0,Unknown,Unknown,False
453.0,800674490,Nick Mertgens,GER,2008.0,Unknown,Unknown,False
454.0,800708495,Abdurakhmon Karimov,UZB,2010.0,Unknown,Unknown,False
455.0,800670196,Aatu Niemelae,FIN,2010.0,Unknown,Unknown,False
456.0,800684702,Mateus Nogueira,BRA,2008.0,Unknown,Unknown,False
457.0,800646509,Ollie Knight,GBR,2008.0,Unknown,Unknown,False
458.0,800661552,Pavle Stojiljkovic,SRB,2010.0,Unknown,Unknown,False
459.0,800587629,Alex Bergomi,SUI,2008.0,Unknown,Unknown,False
460.0,800675149,Jakob Joggerst,GER,2009.0,Unknown,Unknown,False
461.0,800746757,Macksimus Malhotra,USA,2009.0,Right Handed,Double Handed Backhand,False
462.0,800670278,Nicolas Moravec,CZE,2009.0,Unknown,Unknown,False
463.0,800689708,Octave Pujo,FRA,2009.0,Unknown,Unknown,False
464.0,800627815,Juliusz Stanczyk,POL,2009.0,Unknown,Unknown,False
465.0,800589851,Leo Scheffer,GER,2008.0,Right Handed,Double Handed Backhand,False
466.0,800722358,ghali salah-eddine,MAR,2009.0,Unknown,Unknown,False
467.0,800664945,Istvan Damjan Mokan,HUN,2010.0,Unknown,Unknown,False
468.0,800782098,Austin Taco,USA,2008.0,Unknown,Unknown,False
469.0,800733911,Liang Liang,CHN,2008.0,Unknown,Unknown,False
470.0,800716682,Jay Lin Gibson,CAN,2008.0,Right Handed,Double Handed Backhand,False
471.0,800678746,Petar Ciangherotti,ITA,2009.0,Right Handed,Double Handed Backhand,False
472.0,800710920,Tomoki Fujiwara,JPN,2008.0,Unknown,Unknown,False
473.0,800654580,Vlad Secara,ROU,2009.0,Unknown,Unknown,False
474.0,800591179,Daniel Bernovskyi,UKR,2008.0,Unknown,Unknown,False
475.0,800636407,David Stefan Burac,ROU,2009.0,Unknown,Unknown,False
476.0,800587826,Pietro Verno,ITA,2008.0,Unknown,Unknown,False
477.0,800602187,Hugo Agnes,FRA,2009.0,Unknown,Unknown,False
478.0,800793938,Mohamed Genidy,EGY,2011.0,Unknown,Unknown,False
479.0,800660690,Arian Barbic,GER,2008.0,Right Handed,Double Handed Backhand,False
480.0,800670100,Martin Rivadeneira,ECU,2008.0,Unknown,Unknown,False
481.0,800631654,Lilian Chidekh,FRA,2009.0,Unknown,Unknown,False
482.0,800629940,Nitzan Yossef Swisa,ISR,2009.0,Unknown,Unknown,False
483.0,800701263,Raphael  Nii Nortei Dowuona,GHA,2008.0,Unknown,Unknown,False
484.0,800651342,Kasra Nathaniel Shirazi,GBR,2009.0,Unknown,Double Handed Backhand,False
485.0,800649634,Dongmin Kim,KOR,2009.0,Right Handed,Double Handed Backhand,False
486.0,800732400,VINCENT WEAVER,USA,2008.0,Unknown,Unknown,False
487.0,800743005,Flynn Coventry-Searle,AUS,2010.0,Unknown,Unknown,False
488.0,800761640,Noa Milburn,NZL,2010.0,Right Handed,Double Handed Backhand,False
489.0,800687305,REDA EL AOUNI,MAR,2010.0,Unknown,Unknown,False
490.0,800785818,Hayato Sata,AUS,2010.0,Unknown,Unknown,False
491.0,800589059,Ivan Matveev,RUS,2008.0,Unknown,Unknown,False
492.0,800602338,Hugo Tomas Garcia,ESP,2008.0,Unknown,Unknown,False
493.0,800719008,William Thulin,DEN,2009.0,Unknown,Unknown,False
494.0,800592031,Nik Denotte,BEL,2008.0,Unknown,Unknown,False
495.0,800598974,Ryan Bedwick,USA,2008.0,Unknown,Unknown,False
496.0,800701913,Fermin Barcala Lopez,ESP,2008.0,Unknown,Unknown,False
497.0,800724361,Valentino Arjona,MEX,2008.0,Unknown,Unknown,False
498.0,800653897,Olzhas Yessenaly,KAZ,2008.0,Unknown,Unknown,False
499.0,800583151,Tristan Rivet,FRA,2008.0,Right Handed,Double Handed Forehand,False
500.0,800670771,Richard Krizan,SVK,2010.0,Right Handed,Double Handed Backhand,False
501.0,800680033,Pietro Gava,BRA,2009.0,Right Handed,Double Handed Backhand,False
502.0,800710308,Danialmoshtaghifard Moshtaghifard,IRI,2009.0,Unknown,Unknown,False
503.0,800749167,Yiyuan Su,CHN,2009.0,Ambidextrous,Double Handed Forehand,False
504.0,800677846,Filipe Bullamah,BRA,2008.0,Right Handed,Double Handed Backhand,False
505.0,800715038,Luca Bland,NZL,2009.0,Unknown,Unknown,False
506.0,800756823,Zi Yi Ou,TPE,2009.0,Unknown,Unknown,False
507.0,800624194,Luke Jie Xi Ho,SGP,2009.0,Right Handed,Double Handed Backhand,False
508.0,800728578,Gabriel Jessup,USA,2008.0,Unknown,Unknown,False
509.0,800645550,Hugo Pawel Rytelewski,POL,2009.0,Unknown,Unknown,False
510.0,800716469,Isaac Guerrero Hernandez,DOM,2009.0,Unknown,Unknown,False
511.0,800783662,Ryan Char,BRA,2008.0,Unknown,Unknown,False
512.0,800667513,Jaume Casas Blasi,ESP,2008.0,Unknown,Unknown,False
513.0,800710863,Hruthik Katakam,IND,2010.0,Unknown,Unknown,False
514.0,800667942,Cadence Benchetrit,CAN,2008.0,Unknown,Unknown,False
515.0,800594610,Alessandro Maina,ITA,2008.0,Right Handed,Double Handed Backhand,False
516.0,800644919,Volodymyr Revenko,UKR,2009.0,Unknown,Unknown,False
517.0,800646769,Rodion Chetverikov,UKR,2008.0,Unknown,Unknown,False
518.0,800626479,Malek El-Qurneh,JOR,2008.0,Right Handed,Unknown,False
519.0,800655341,Bernardo Tedesco,BRA,2008.0,Unknown,Unknown,False
520.0,800655677,Sebastian Tejerina,POL,2010.0,Right Handed,Double Handed Backhand,False
521.0,800647666,Tymur Chukanov,UKR,2009.0,Unknown,Unknown,False
522.0,800656188,Franco Davila Blotte,PER,2008.0,Right Handed,Double Handed Backhand,False
523.0,800716262,Estanislao Lassaga,ARG,2008.0,Unknown,Unknown,False
524.0,800661196,Luca Cosimi,ITA,2009.0,Unknown,Unknown,False
525.0,800603106,Charlie Bazil,SUI,2008.0,Unknown,Unknown,False
526.0,800638904,Marko Savija,SRB,2008.0,Unknown,Unknown,False
527.0,800675200,Mihailo Trivunac,ITA,2008.0,Unknown,Unknown,False
528.0,800679799,VALENTIN LATRUBESSE,FRA,2010.0,Right Handed,Double Handed Backhand,False
529.0,800583811,Daniel Vanek,CZE,2008.0,Unknown,Unknown,False
530.0,800597838,Liam Channon,GBR,2008.0,Unknown,Unknown,False
531.0,800604236,Hubert Plenkiewicz,POL,2008.0,Unknown,Unknown,False
532.0,800564852,Mikayel Avanesyan,ARM,2008.0,Unknown,Unknown,False
533.0,800599509,Asger Sorensen,DEN,2008.0,Unknown,Unknown,False
534.0,800678872,Carlos Marcelo Silva Sovero,CHI,2009.0,Unknown,Unknown,False
535.0,800743522,Mathias Hamel-Van Dun,CAN,2008.0,Unknown,Unknown,False
536.0,800660572,Akmal Abdullaev,UZB,2009.0,Unknown,Unknown,False
537.0,800679028,Leon Achurra Correa,CHI,2008.0,Unknown,Unknown,False
538.0,800719604,Akhmadi Makhanov,KAZ,2011.0,Unknown,Unknown,False
539.0,800576306,Somon Amonov,TJK,2008.0,Unknown,Unknown,False
540.0,800667795,Alexander Groet,SUI,2009.0,Unknown,Unknown,False
541.0,800734058,Brayden Woo,CAN,2009.0,Unknown,Unknown,False
542.0,800754674,Xi Cheng Huang,CHN,2008.0,Unknown,Unknown,False
543.0,800706705,Judah McEachern-Brown,CAN,2008.0,Unknown,Unknown,False
544.0,800675623,Henrique Pissetti Vialle,BRA,2010.0,Right Handed,Double Handed Backhand,False
545.0,800674983,Lorenzo Sverzut Corsini,BRA,2009.0,Unknown,Unknown,False
546.0,800738422,Shijie Chen,CHN,2008.0,Right Handed,Unknown,False
547.0,800710227,Nemanja Savic,AUS,2008.0,Unknown,Unknown,False
548.0,800668342,YASSINE KHELIF,TUN,2008.0,Right Handed,Double Handed Backhand,False
549.0,800656457,Sidney Emanuel Meneguetti,BRA,2008.0,Right Handed,Double Handed Backhand,False
550.0,800732776,Yacine Meghari,ALG,2009.0,Unknown,Unknown,False
551.0,800748223,Matei Crisan,ROU,2008.0,Right Handed,Double Handed Backhand,False
552.0,800595551,Hrvoje Jutresa,CRO,2008.0,Unknown,Unknown,False
553.0,800693111,Prakaash Sarran,IND,2009.0,Unknown,Unknown,False
554.0,800644271,Yahor Artsiomenka,BLR,2008.0,Unknown,Unknown,False
555.0,800738302,Oluhle Senti,RSA,2008.0,Unknown,Unknown,False
556.0,800684524,SHIN JAEJUN,KOR,2010.0,Unknown,Unknown,False
557.0,800655160,Ivan Charnyshou,BLR,2010.0,Unknown,Unknown,False
558.0,800691288,Tiziano Barbier,ARG,2009.0,Unknown,Unknown,False
559.0,800675502,zayyan virani,KEN,2009.0,Unknown,Unknown,False
560.0,800643334,Ivan Dumbovic,CRO,2009.0,Right Handed,Double Handed Backhand,False
561.0,800570037,Marko Dragovic,SRB,2008.0,Right Handed,Unknown,False
562.0,800671394,Rafael Bote,CAN,2009.0,Unknown,Unknown,False
563.0,800593833,Daniil Tkachenko,RUS,2008.0,Right Handed,Double Handed Backhand,False
564.0,800706159,Om Patel,IND,2009.0,Right Handed,Double Handed Backhand,False
565.0,800811858,Kynan Enwright,AUS,2010.0,Right Handed,Double Handed Backhand,False
566.0,800660722,Marek Smejcky,CZE,2010.0,Unknown,Unknown,False
567.0,800598999,Max Geissinger,GER,2008.0,Unknown,Unknown,False
568.0,800657209,Petr Minakhin,ITA,2010.0,Unknown,Unknown,False
569.0,800663810,Aran Selvaraasan,GBR,2010.0,Unknown,Unknown,False
570.0,800622597,Davit Zogranian,RUS,2009.0,Unknown,Unknown,False
571.0,800714672,Diego Custodio Wagner,USA,2010.0,Left Handed,Double Handed Backhand,False
572.0,800679228,SIYABONGA JACA,RSA,2008.0,Right Handed,Double Handed Backhand,False
573.0,800790783,David Beckles,USA,2009.0,Unknown,Unknown,False
574.0,800645769,Facundo Pereyra,ARG,2008.0,Unknown,Unknown,False
575.0,800732662,Liam Youn,NZL,2009.0,Right Handed,Double Handed Backhand,False
576.0,800657256,Timur Gordeev,RUS,2010.0,Right Handed,Double Handed Backhand,False
577.0,800722525,Zen David Uehling,USA,2008.0,Unknown,Unknown,False
578.0,800594399,Javier Montes Jimenez,ESP,2009.0,Right Handed,Double Handed Backhand,False
579.0,800717014,Ari Lewis-Kelly,AUS,2008.0,Unknown,Unknown,False
580.0,800783410,Antoine Baudot,FRA,2009.0,Unknown,Unknown,False
581.0,800713998,felipe gonzalez,ARG,2008.0,Unknown,Unknown,False
582.0,800673676,Rayen Zerai,CZE,2008.0,Left Handed,Double Handed Both Sides,False
583.0,800708029,Daniel Rat,CZE,2008.0,Unknown,Unknown,False
584.0,800720051,ENRIQUE SANTIAGO CHORA BAYON,MEX,2009.0,Unknown,Unknown,False
585.0,800624729,Airik Abedinzadeh,IRI,2009.0,Right Handed,Double Handed Backhand,False
586.0,800602587,Jakub Cernovicky,CZE,2008.0,Unknown,Unknown,False
587.0,800596864,Nikita Smirnov,EST,2009.0,Unknown,Unknown,False
588.0,800708324,Yassin Abdelaziz,EGY,2009.0,Right Handed,Double Handed Both Sides,False
589.0,800734285,Kuan-Ting Chen,TPE,2008.0,Unknown,Unknown,False
590.0,800597641,Ethan David Zapp,INA,2008.0,Unknown,Unknown,False
591.0,800758454,Weibo Huang,TPE,2009.0,Unknown,Unknown,False
592.0,800664343,Niall Pickerd-Barua,GBR,2010.0,Unknown,Unknown,False
593.0,800598680,Jonathan Dazert,GER,2008.0,Unknown,Unknown,False
594.0,800644047,Marco Meacci,ITA,2009.0,Right Handed,Unknown,False
595.0,800635975,Robert Dolya,SGP,2009.0,Unknown,Unknown,False
596.0,800697708,Simon Ignacio Flores Leyton,CHI,2009.0,Right Handed,Double Handed Backhand,False
597.0,800683679,Miko Koeppen,GER,2010.0,Unknown,Unknown,False
598.0,800671941,Marcel Jelinek,AUT,2010.0,Unknown,Unknown,False
599.0,800590977,Ryu Kotikula,THA,2009.0,Right Handed,Double Handed Backhand,False
600.0,800694095,ANTOINE TARDIF,CAN,2010.0,Unknown,Unknown,False
601.0,800637038,Filippo Francesco Garbero,ITA,2009.0,Unknown,Unknown,False
602.0,800731099,Zhe Jiang,CHN,2008.0,Unknown,Unknown,False
603.0,800655024,Paul Schmid,AUT,2008.0,Right Handed,Unknown,False
604.0,800645448,Hamza Roman,PAK,2009.0,Right Handed,Double Handed Forehand,False
605.0,800589054,Itamar Verthaimer,FRA,2009.0,Unknown,Unknown,False
606.0,800660765,Antonio Blanco Epple,CHI,2009.0,Unknown,Unknown,False
607.0,800621604,Antoni Kasperski,POL,2008.0,Unknown,Unknown,False
608.0,800686461,Ivan Costa Lopez,ESP,2008.0,Unknown,Unknown,False
609.0,800750112,Cooper McCarthy,RSA,2009.0,Unknown,Unknown,False
610.0,800644789,Amir Gaisin,RUS,2008.0,Unknown,Unknown,False
611.0,800595606,Ivon Jovanovic,CRO,2008.0,Unknown,Unknown,False
612.0,800733535,Yago Castellanos,ESP,2008.0,Unknown,Unknown,False
613.0,800636930,Hassan Shoaib,EGY,2009.0,Right Handed,Double Handed Backhand,False
614.0,800660581,Vivaan Bidasaria,IND,2010.0,Right Handed,Double Handed Backhand,False
615.0,800814244,Sena Okabe,JPN,2009.0,Unknown,Unknown,False
616.0,800731050,Tong Liu,CHN,2008.0,Right Handed,Double Handed Backhand,False
617.0,800592340,Oleg Covian,ESP,2009.0,Unknown,Unknown,False
618.0,800656237,Miguel Daiha,BRA,2008.0,Right Handed,Double Handed Backhand,False
619.0,800668009,Alex Tuomolin,FIN,2010.0,Unknown,Unknown,False
620.0,800753720,Alvin Na,NZL,2010.0,Unknown,Unknown,False
621.0,800661470,Mannan Ashok Agarwal,IND,2009.0,Unknown,Unknown,False
622.0,800796750,Matus Kliment,CZE,2009.0,Right Handed,Unknown,False
623.0,800653725,Jan Hemetzberger,AUT,2008.0,Unknown,Unknown,False
624.0,800637149,Dean Mansveld,NED,2008.0,Unknown,Unknown,False
625.0,800708071,NISHIT ARIMILLI,IND,2008.0,Right Handed,Double Handed Backhand,False
626.0,800780019,Yul Ho Jung,KOR,2010.0,Right Handed,Double Handed Backhand,False
627.0,800711481,joaquin gaitan,ARG,2009.0,Unknown,Unknown,False
628.0,800653870,Evan GIURESCU,FRA,2011.0,Unknown,Unknown,False
629.0,800693874,Jerry Han,CAN,2008.0,Unknown,Unknown,False
630.0,800598375,Linus Andersson,SWE,2008.0,Unknown,Unknown,False
631.0,800671307,Leander Tauber,AUT,2009.0,Unknown,Unknown,False
632.0,800703537,Kye McDadi,CAN,2009.0,Unknown,Unknown,False
633.0,800654302,Jan Urbanski,POL,2009.0,Unknown,Unknown,False
634.0,800686524,Martin Cozar,ESP,2008.0,Right Handed,Double Handed Backhand,False
635.0,800643778,Andrei Radu,ROU,2010.0,Right Handed,Double Handed Both Sides,False
636.0,800768441,Jaime Robles,ECU,2009.0,Unknown,Unknown,False
637.0,800716393,Marc Vives Martinez,ESP,2008.0,Unknown,Unknown,False
